TaxonomicName,CatalogueNumber,Clade,Order,Family,Genus,FullName,VernacularName,TypeStatus,TypeName,DecimalLatitude,DecimalLongitude,Locality,RecordedBy,RecordNumber,CollectionDate,Country,InstitutionCode,ImageFile,Habit,LeafArrangement,LeafForm,LeafVenation,LeafMargin,Stipules,Exudate,StemArmature,Tendrils,LeafSample,DNAextracted,DNAsequenced,DNAnotes,EditedAt
Schizolaena sp.,K000382197,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,Type,Schizolaena,,,,"Capuron, R.",23630,1964-10-17 00:00:00,Madagascar,K,K000382197,,,,,,,,,,,,,,
Schizolaena sp.,K000391163,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,-13.6333,48.4,,s.coll.,5052,1951-03-12 00:00:00,Madagascar,K,K000391163,,,,,,,,,,,,,,
Schizolaena sp.,K000391160,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,,,,"Baron, R.",6364,1892-01-01 00:00:00,Madagascar,K,K000391160,,,,,,,,,,,,,,
Schizolaena sp.,K000391145,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,Type,Schizolaena,-15.65,49.5833,,"Capuron, R.",9167,1954-04-01 00:00:00,Madagascar,K,,,,,,,,,,,,,,,
Schizolaena sp.,K000391151,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,-19.4667,46.15,,"Capuron, R.",11572,1955-01-20 00:00:00,Madagascar,K,K000391151,,,,,,,,,,,,,,
Schizolaena sp.,K000391154,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,,,,"Perrier de la Bâthie, H.",16589,1925-10-01 00:00:00,Madagascar,K,K000391154,,,,,,,,,,,,,,
Schizolaena capuronii,K000240310,,,Sarcolaenaceae,Schizolaena,Schizolaena capuronii,,Type,Schizolaena capuronii,,,,"Capuron, R.",9092-SF,1954-03-02 00:00:00,Madagascar,K,K000240310,,,,,,,,,,,,,,
Schizolaena cauliflora,K000391167,,,Sarcolaenaceae,Schizolaena,Schizolaena cauliflora,,,,,,,"Humblot, M.",196,1978-10-01 00:00:00,Madagascar,K,K000391167; K000391167_a,,,,,,,,,,,,,,
Schizolaena cauliflora,K000391168,,,Sarcolaenaceae,Schizolaena,Schizolaena cauliflora,,,,-17.2833,49.4,,"Capuron, R.",16098,,Madagascar,K,K000391168,,,,,,,,,,,,,,
Schizolaena cauliflora,K005434937,,,Sarcolaenaceae,Schizolaena,Schizolaena cauliflora,,,,-20.8019,48.4822,,"Rabenantoandro, J.; Razakamalala, R.; Koopman, M.; Gaspard(guide); et al.",1166,2002-12-11 00:00:00,Madagascar,K,K005434937,,,,,,,,,,,,,Not attempted,
Schizolaena cauliflora,K000300458,,,Sarcolaenaceae,Schizolaena,Schizolaena cauliflora,,,,,,,"Gerrard, W.T.",120,1866-06-21 00:00:00,Madagascar,K,K000300458,,,,,,,,,,,,,,
Schizolaena cavacoana,K000300459,,,Sarcolaenaceae,Schizolaena,Schizolaena cavacoana,,,,,,,Service Forestier de Madagascar,9127,1954-03-10 00:00:00,Madagascar,K,K000300459,,,,,,,,,,,,,,
Schizolaena cavacoana,K000300460,,,Sarcolaenaceae,Schizolaena,Schizolaena cavacoana,,,,,,,Service Forestier de Madagascar,9111,1954-03-06 00:00:00,Madagascar,K,K000300460,,,,,,,,,,,,,,
Schizolaena charlotteae,K000743668,,,Sarcolaenaceae,Schizolaena,Schizolaena charlotteae,,Type,Schizolaena charlotteae,-24.5694,47.2103,,"Antilahimena, P., et al.",4876,2006-05-24 00:00:00,Madagascar,K,K000743668,,,,,,,,,,,,,,
Schizolaena elongata,K005434941,,,Sarcolaenaceae,Schizolaena,Schizolaena elongata,,,,-16.8531,49.9528,,"McPherson, G.; Rabenantoandro, J.; Razakamalala, R.",18920,2003-05-13 00:00:00,Madagascar,K,K005434941,,,,,,,,,,,,,Not attempted,
Schizolaena elongata,K000391166,,,Sarcolaenaceae,Schizolaena,Schizolaena elongata,,,,-24.95,46.9833,,"Rabevohitra, R.",2415,1990-11-08 00:00:00,Madagascar,K,K000391166,,,,,,,,,,,,,,
Schizolaena elongata,K005434942,,,Sarcolaenaceae,Schizolaena,Schizolaena elongata,,,,,,,"Baron, R. (Revd.)",6100,,Madagascar,K,K005434942,,,,,,,,,,,,,Not attempted,
Schizolaena elongata,K001933529,,,Sarcolaenaceae,Schizolaena,Schizolaena elongata,,,,-23.1758,47.6997,,"Randrianaivo, R.; Gautier, L. Swenson, U.; Mbita; Ranarison, E. A.",1953,2011-12-05 00:00:00,Madagascar,K,K001933529,,,,,,,,,,,,,Not attempted,
Schizolaena elongata,K006871460,,,Sarcolaenaceae,Schizolaena,Schizolaena elongata,,,,-24.7833,47.1667,,"Raharimampionona, J.",50,2004-11-20 00:00:00,Madagascar,K,K006871460,,,,,,,,,,,,,Not attempted,
Schizolaena elongata,K006871463,,,Sarcolaenaceae,Schizolaena,Schizolaena elongata,,,,,,,"Rabehevitra, D.",1525,,Madagascar,K,K006871463,,,,,,,,,,,,,Not attempted,
Schizolaena elongata,K006871466,,,Sarcolaenaceae,Schizolaena,Schizolaena elongata,,,,-16.8297,49.7694,,"Raharimampionona, J.",576,2017-09-28 00:00:00,Madagascar,K,K006871466,,,,,,,,,,,,,Not attempted,
Schizolaena elongata,K005434938,,,Sarcolaenaceae,Schizolaena,Schizolaena elongata,,,,-24.95,47,,"Bourgeois, C.",138,1999-05-04 00:00:00,Madagascar,K,K005434938,,,,,,,,,,,,,Not attempted,
Schizolaena elongata,K005434945,,,Sarcolaenaceae,Schizolaena,Schizolaena elongata,,,,-23.1767,47.7003,,"McPherson, G.; Rabenantoandro, J.",18304,2001-11-03 00:00:00,Madagascar,K,K005434945,,,,,,,,,,,,,Not attempted,
Schizolaena elongata,K005434939,,,Sarcolaenaceae,Schizolaena,Schizolaena elongata,,,,,,,"Capuron, R.",27774-SF,1967-04-19 00:00:00,Madagascar,K,K005434939,,,,,,,,,,,,,Not attempted,
Schizolaena elongata,K000391164,,,Sarcolaenaceae,Schizolaena,Schizolaena elongata,,,,-23.09,47.755,,"Hoffmann, P.; Ranaivojaona, R.; Ralimanana, H.; Richard, J.; Ramaharitra, J.",311,2000-10-25 00:00:00,Madagascar,K,K000391164,,,,,,,,,,,,,,
Schizolaena elongata,K005434944,,,Sarcolaenaceae,Schizolaena,Schizolaena elongata,,,,-23.0392,47.7697,,"Razakamalala, R.; Rakotonirina, N.; Mbita, J.; Sabotsy; Momana; Rabotaharifomba, M.F.",2233,2005-09-23 00:00:00,Madagascar,K,K005434944,,,,,,,,,,,,,Not attempted,
Schizolaena elongata,K005434943,,,Sarcolaenaceae,Schizolaena,Schizolaena elongata,,,,-24.9403,47.0119,,"Ludovic, R.; Hong Wa, C.",148,2001-11-12 00:00:00,Madagascar,K,K005434943,,,,,,,,,,,,,Not attempted,
Schizolaena elongata,K005434940,,,Sarcolaenaceae,Schizolaena,Schizolaena elongata,,,,-17.5658,48.8994,,"Ratovoson, F.; Randriamanarivo, J.; Randrianjanaka, L.; Rakotonandrasana, S.; Rakotondrajaona, R.; Belalahy, A.; Rapaoly Mananjaral, J.",341,2000-10-25 00:00:00,Madagascar,K,K005434940,,,,,,,,,,,,,Not attempted,
Schizolaena elongata,K000391165,,,Sarcolaenaceae,Schizolaena,Schizolaena elongata,,,,-16.85,49.95,,"Capuron, R.",28871,1969-05-19 00:00:00,Madagascar,K,K000391165,,,,,,,,,,,,,,
Schizolaena exinvolucrata,K000391169,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,,,-15.6833,49.6333,,s.coll.,8912,1954-01-01 00:00:00,Madagascar,K,K000391169,,,,,,,,,,,,,,
Schizolaena exinvolucrata,K000300463,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,,,,,,"Lyall, J.",145,,Madagascar,K,K000300463,,,,,,,,,,,,,,
Schizolaena exinvolucrata,K000300462,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,,,,,,Reserves Naturelles de Madagascar,6182,1954-04-08 00:00:00,Madagascar,K,K000300462,,,,,,,,,,,,,,
Schizolaena exinvolucrata,K001890378,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,,,-23.5211,47.4986,,"Ratovoson, F. ; Poety, R. ; Tsizama, A.",2217,2016-02-18 00:00:00,Madagascar,K,K001890378,,,,,,,,,,,,,Not attempted,
Schizolaena exinvolucrata,K001932306,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,,,-24.5706,47.2028,,"Rabenantoandro, J.",1881,2008-04-02 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Schizolaena exinvolucrata,K006871464,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,,,,,,"Rabehevitra, D.",1473,,Madagascar,K,K006871464,,,,,,,,,,,,,Not attempted,
Schizolaena exinvolucrata,K006920595,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,,,-25.0079,46.9683,,"Ralimanana, H; Rakotoarinivo, M.",550,2004-06-18 00:00:00,Madagascar,K,K006920595,,,,,,,,,,,,,Not attempted,
Schizolaena exinvolucrata,K006960688,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,,,-18.9161,48.5436,,"Rivoharison, T.V.; Birkinshaw, C.",398,2022-10-04 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Schizolaena exinvolucrata,K000391170,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,,,-25,47,,"Scott-Elliot, G.F.",2841,,Madagascar,K,K000391170,,,,,,,,,,,,,,
Schizolaena exinvolucrata,K000240307,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,Type,,,,,"Gerrard, W.T.",20,1865-11-01 00:00:00,Madagascar,K,K000240307,,,,,,,,,,,,,,
Schizolaena exinvolucrata,K005434947,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,,,-17.7306,48.9778,,"Randrianjanaka, L.; Maxime, B.",90,1994-04-14 00:00:00,Madagascar,K,K005434947,,,,,,,,,,,,,Not attempted,
Schizolaena exinvolucrata,K005434946,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,,,-21.2831,47.53,,"Lehavana, A.; Reza, L.; Rajaonera, H.; Skema, C.",14,2004-03-11 00:00:00,Madagascar,K,K005434946,,,,,,,,,,,,,Not attempted,
Schizolaena exinvolucrata,K000300465,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,Type,,-19.7667,48.0667,,"Perrier de la Bâthie, J.M.H.A.",17007,1924-02-01 00:00:00,Madagascar,K,K000300465,,,,,,,,,,,,,,
Schizolaena exinvolucrata,K005434948,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,,,,,,"Capuron, R.",23706-SF,1964-10-23 00:00:00,Madagascar,K,K005434948,,,,,,,,,,,,,Not attempted,
Schizolaena exinvolucrata,K000391171,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,,,-24.8,47.1,,"Capuron, R.",11803,1955-02-01 00:00:00,Madagascar,K,K000391171,,,,,,,,,,,,,,
Schizolaena exinvolucrata,K000300464,,,Sarcolaenaceae,Schizolaena,Schizolaena exinvolucrata,,,,,,,"Lyall, J.",139,,Madagascar,K,K000300464,,,,,,,,,,,,,,
Schizolaena gereaui,K005434954,,,Sarcolaenaceae,Schizolaena,Schizolaena gereaui,,,,-24.6667,46.8,,"Randriamampionona, B.",571,1993-08-09 00:00:00,Madagascar,K,K005434954,,,,,,,,,,,,,Not attempted,
Schizolaena gereaui,K005434955,,,Sarcolaenaceae,Schizolaena,Schizolaena gereaui,,,,-24.6667,46.8,,"Randriamampionona, B.",571,1993-08-09 00:00:00,Madagascar,K,K005434955,,,,,,,,,,,,,Not attempted,
Schizolaena gereaui,K001909852,,,Sarcolaenaceae,Schizolaena,Schizolaena gereaui,,,,-24.5714,47.1436,,"Razakamalala, R.; Randriatafika, F.; Ramison, R.; Mara, B.",4160,2008-04-03 00:00:00,Madagascar,K,K001909852,,,,,,,,,,,,,Not attempted,
Schizolaena gereaui,K005434952,,,Sarcolaenaceae,Schizolaena,Schizolaena gereaui,,,,-24.6667,46.8,,"Randriamampionona, B.",325,1993-05-04 00:00:00,Madagascar,K,K005434952,,,,,,,,,,,,,Not attempted,
Schizolaena gereaui,K005434951,,,Sarcolaenaceae,Schizolaena,Schizolaena gereaui,,,,-24.9353,47.0283,,"Faliniaina, L.; Rabenantoandro, J.; Ramisy, E.",89,2000-12-21 00:00:00,Madagascar,K,K005434951,,,,,,,,,,,,,Not attempted,
Schizolaena gereaui,K005434950,,,Sarcolaenaceae,Schizolaena,Schizolaena gereaui,,,,-20.3594,48.6056,,"Rogers, Z.S.; Razakamalala, R.; Ranaivojaona, R.",189,2004-04-18 00:00:00,Madagascar,K,K005434950; K005434950_a,,,,,,,,,,,,,Not attempted,
Schizolaena gereaui,K005434949,,,Sarcolaenaceae,Schizolaena,Schizolaena gereaui,,,,,,,"Decary, M.",5334,1926-09-17 00:00:00,Madagascar,K,K005434949,,,,,,,,,,,,,Not attempted,
Schizolaena gereaui,K005434953,,,Sarcolaenaceae,Schizolaena,Schizolaena gereaui,,,,-24.6667,46.8,,"Randriamampionona, B.",325,1993-05-04 00:00:00,Madagascar,K,K005434953,,,,,,,,,,,,,Not attempted,
Schizolaena gereaui,K000240308,,,Sarcolaenaceae,Schizolaena,Schizolaena gereaui,,Isotype,,24.8667,74.1167,,"Gereau, R.E.,, Dumetz, N.; Rabevohitra, R.",3314,1989-03-22 00:00:00,Madagascar,K,K000240308,,,,,,,,,,,,,,
Schizolaena hystrix,K000240306,,,Sarcolaenaceae,Schizolaena,Schizolaena hystrix,,Type,,,,,"Capuron, R.",9090,,Madagascar,K,K000240306,,,,,,,,,,,,,,
Schizolaena hystrix,K005434958,,,Sarcolaenaceae,Schizolaena,Schizolaena hystrix,,,,-15.4117,49.4986,,"Antilahimena, P.",2479,2004-06-10 00:00:00,Madagascar,K,K005434958,,,,,,,,,,,,,Not attempted,
Schizolaena hystrix,K005434957,,,Sarcolaenaceae,Schizolaena,Schizolaena hystrix,,,,-14.4167,49.6,,"Gautier, L.; Ravelonarivo, D.; Andriamparany, R.",LG3878,2001-10-20 00:00:00,Madagascar,K,K005434957,,,,,,,,,,,,,Not attempted,
Schizolaena hystrix,K005434956,,,Sarcolaenaceae,Schizolaena,Schizolaena hystrix,,,,-17.7519,48.7169,,"Randrianjanaka, L.M.; Ratovoson, F.; Randrianasolo, S.; Rakotondrajaona, R.; Razakanirina, A.",597,2001-03-02 00:00:00,Madagascar,K,K005434956,,,,,,,,,,,,,Not attempted,
Schizolaena laurina,K005434961,,,Sarcolaenaceae,Schizolaena,Schizolaena laurina,,,,-18.5597,49.2569,,"Lehavana, A.; Rakotoarivony, F.; Mathevon, B.; Paul, J.; Lucien",229,2004-12-14 00:00:00,Madagascar,K,K005434961,,,,,,,,,,,,,Not attempted,
Schizolaena laurina,K005434959,,,Sarcolaenaceae,Schizolaena,Schizolaena laurina,,,,-16.7564,49.72,,"Rakotonandrasana, S.R.; Randrianaivo, R.; Rakotondrafara, A.; Ratisbonne, T.; Olivier; Benjamin",1429,2011-06-12 00:00:00,Madagascar,K,K005434959,,,,,,,,,,,,,Not attempted,
Schizolaena laurina,K001913813,,,Sarcolaenaceae,Schizolaena,Schizolaena laurina,,,,,,,s.coll.,464,1966-11-08 00:00:00,Madagascar,K,K001913813,,,,,,,,,,,,,Not attempted,
Schizolaena laurina,K000489899,,,Sarcolaenaceae,Schizolaena,Schizolaena laurina,,,,-18.95,49.1,,"Ambila, J.B.; Pax, B.",17731,1957-10-02 00:00:00,Madagascar,K,K000489899,,,,,,,,,,,,,,
Schizolaena laurina,K005434960,,,Sarcolaenaceae,Schizolaena,Schizolaena laurina,,,,-16.7564,49.72,,"Rakotonandrasana, S.R.; Randrianaivo, R.; Rakotondrafara, A.; Ratisbonne, T.; Olivier; Benjamin",1429,2011-06-12 00:00:00,Madagascar,K,K005434960,,,,,,,,,,,,,Not attempted,
Schizolaena manomboensis,K005434962,,,Sarcolaenaceae,Schizolaena,Schizolaena manomboensis,,,,-17.7094,49.4472,,"Birkinshaw, C.; Lowry, P.; Lehavana, A.; Aronson, J.",1738,2008-06-18 00:00:00,Madagascar,K,K005434962,,,,,,,,,,,,,Not attempted,
Schizolaena masoalensis,K001635343,,,Sarcolaenaceae,Schizolaena,Schizolaena masoalensis,,,,-16.7528,49.7233,,"Ludovic, R.; Rabehevitra, D.; et al",786,2004-06-10 00:00:00,Madagascar,K,K001635343,,,,,,,,,,,,,Not attempted,
Schizolaena masoalensis,K001933375,,,Sarcolaenaceae,Schizolaena,Schizolaena masoalensis,,,,-15.2903,50.3678,,"Birkinshaw, C.",823,2001-02-14 00:00:00,Madagascar,K,K001933375,,,,,,,,,,,,,Not attempted,
Schizolaena microphylla,K001303249,,,Sarcolaenaceae,Schizolaena,Schizolaena microphylla,,,,-20.5572,46.4544,,"Rakotonasolo, F.; Randrianasolo, V.; Rajaovelona, L.",MDG113_18 105,2018-09-03 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Schizolaena microphylla,K001303174,,,Sarcolaenaceae,Schizolaena,Schizolaena microphylla,,,,-20.6069,46.9164,,"Rakotonasolo, F.; Onjalalaina, G.E.; Rakotomalala, N.H.; Rabemananjara, A.; Ranaivomanana, T.",MDG0502 89,2018-05-15 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Schizolaena microphylla,K005434964,,,Sarcolaenaceae,Schizolaena,Schizolaena microphylla,,,,-20.5744,46.5825,,"Du Puy, D.J.; Labat, J.N.; Andriantiana, J.",M662,,Madagascar,K,K005434964,,,,,,,,,,,,,Not attempted,
Schizolaena microphylla,K000391153,,,Sarcolaenaceae,Schizolaena,Schizolaena microphylla,,Type,Schizolaena microphylla,-20.55,46.8,,"Perrier de la Bâthie, H.",13127,1920-05-01 00:00:00,Madagascar,K,K000391153,,,,,,,,,,,,,,
Schizolaena microphylla,K005434963,,,Sarcolaenaceae,Schizolaena,Schizolaena microphylla,,,,,,,"Bernardi, L.",11593,1967-11-19 00:00:00,Madagascar,K,K005434963,,,,,,,,,,,,,Not attempted,
Schizolaena milleri,K001635363,,,Sarcolaenaceae,Schizolaena,Schizolaena milleri,,,,-16.7528,49.7233,,"Ludovicm R.; Rabehevitra, D.; Michel, F.",795,2004-06-10 00:00:00,Madagascar,K,K001635363,,,,,,,,,,,,,Not attempted,
Schizolaena parviflora,K005434970,,,Sarcolaenaceae,Schizolaena,Schizolaena parviflora,,,,,,,"Wohlhauser, S.; Andrianjaka, M.",SW60022,1998-08-03 00:00:00,Madagascar,K,K005434970,,,,,,,,,,,,,Not attempted,
Schizolaena parviflora,K005434965,,,Sarcolaenaceae,Schizolaena,Schizolaena parviflora,,,,-14.1064,48.2633,,"Lehavana, A.; Randrianaivo, R.; Ratsisetraina, R.; Rasolohery, A.",122,2004-08-10 00:00:00,Madagascar,K,K005434965,,,,,,,,,,,,,Not attempted,
Schizolaena parviflora,K005434967,,,Sarcolaenaceae,Schizolaena,Schizolaena parviflora,,,,-14.1064,48.2633,,"Lehavana, A.; Randrianaivo, R.; Ratsisetraina, R.; Rasolohery, A.",121,2004-08-10 00:00:00,Madagascar,K,K005434967,,,,,,,,,,,,,Not attempted,
Schizolaena parviflora,K005434966,,,Sarcolaenaceae,Schizolaena,Schizolaena parviflora,,,,-13.0825,49.1917,,"Randrianaivo, R.; Randrianasolo, S.; Rakotondrajaona, R.; Modeste, b.; Leopaul, J.B.",1109,2004-11-08 00:00:00,Madagascar,K,K005434966,,,,,,,,,,,,,Not attempted,
Schizolaena parviflora,K005434968,,,Sarcolaenaceae,Schizolaena,Schizolaena parviflora,,,,-14.09,48.0527,,"Cable, S. : Kew; Rakotoarisoa, S.E. : KMCC; Andriamahay, M. : SNGF",1538,2006-10-28 00:00:00,Madagascar,K,K005434968,,,,,,,,,,,,,,
Schizolaena parviflora,K000952057,,,Sarcolaenaceae,Schizolaena,Schizolaena parviflora,,,,-14.145,48.0908,,"Rabarijaona, N.R.; Rakotonasolo, F.; Ralimanana, H.; Rakotoarisoa, S.; Onjalalaina, G.E.",ROM312,2013-09-12 00:00:00,Madagascar,K,K000952057,,,,,,,,,,,,,Not attempted,
Schizolaena parviflora,K005434969,,,Sarcolaenaceae,Schizolaena,Schizolaena parviflora,,,,-14.0667,48.2833,,"Derleth, P.",146,1994-11-01 00:00:00,Madagascar,K,K005434969,,,,,,,,,,,,,Not attempted,
Schizolaena parvipetala,K001418502,,,Sarcolaenaceae,Schizolaena,Schizolaena parvipetala,,Isotype,Schizolaena parvipetala,-24.5881,47.145,,"Randriatafika, F.",877,,Madagascar,K,K001418502,,,,,,,,,,,,,,
Schizolaena parvipetala,K005434971,,,Sarcolaenaceae,Schizolaena,Schizolaena parvipetala,,,,-24.8514,47.0019,,"Rakotovao, C.; Razakamalala, R.; Ramison, R.; Raymond, D.",4343,2009-02-19 00:00:00,Madagascar,K,K005434971,,,,,,,,,,,,,Not attempted,
Schizolaena pectinata,K000391156,,,Sarcolaenaceae,Schizolaena,Schizolaena pectinata,,Type,Schizolaena pectinata,-18.8833,48.0333,,"Capuron, R.",20336,1961-10-08 00:00:00,Madagascar,K,K000391156,,,,,,,,,,,,,,
Schizolaena pectinata,K000391157,,,Sarcolaenaceae,Schizolaena,Schizolaena pectinata,,,,,,,Perinet,12190,1954-11-18 00:00:00,Madagascar,K,K000391157,,,,,,,,,,,,,,
